752621	0.5
824250	0.51
1016109.5	2.4
1167771.5	2.4
1399243.5	2.8
1388352	2.85
2115754	7.4
3144136	15
3102336.5	15.02
16731645.5	16.78
4317313	18
6250341	23
6558064.5	23.85
21513	24
6769701	24.4
8104968.5	27.25
7815680.5	27.25
8527664	31.4
8655806.5	31.5
9746858.5	32
10754120.5	32.5
10948633.5	33
11502514.5	36
12158672.5	37
12379015.5	38.18
12825473	38.25
16955887.5	42.01
17165232.5	42.02
19869103.5	44.26
27137261.5	47.75
28019274	47.75
31402186	49
29849720	50
30593772	51
34385227	52.28
38197340.5	53.5
38377797.5	53.5
43109494.5	55
45127453	56
47521753.5	56.8
53438756.5	57
53284732	57
49419438	57.02
53772779	57.03
63580721	57.29
64554501.5	57.29
54363901.5	58.2
132449186.5	59
58886491.5	59
65889361	60
65871620	60
65868217	60
67925330.5	61.18
70152629.5	62
105967337	63.78
104340860	63.78
105358054.5	63.78
110650007	65.5
111919920	66
114247778	68.75
126864026.5	74.6
132868725	76.79
132281923.5	76.79
132769805.5	76.79
133077881	76.79
134552271	76.8
133492374.5	77
136134956.5	77.8
137002329	77.9
137252534.5	78
137906043.5	78.7
138026139	78.76
138832036.5	78.89
139135562.5	78.9
139335502.5	79
139493224.5	79.2
142232355.5	79.5
146590124.5	80
149535203	82.6
150587179.5	82.9
150759589.5	83
150585606	83.4
150721067.5	83.5
153386556	83.77
153592495.5	84
155340130	86
156423086	86
156958826.5	86
156132948.5	86.01
159079419.5	86.7
160477071.5	86.76
162859659	89.58
164463681	92.75
166414167	92.76
167823280.5	92.77
168341763	94
169073211.5	96.23
170808790	97.4
170940915.5	97.58
171056838.5	97.58
171066801	97.58
171423559	97.9
171822251.5	98
172483097	98.5
174085725.5	99.6
176829067.5	102.7
177340172	102.9
179392087	105
180803274.5	108.5
181002008.5	108.58
181640920	108.9
181822227	109
182651965.5	111.25
184418510	114.98
187345245	115
186014946.5	116.5
189166246.5	120.53
188689577	121
190254875	122.7
190366726.5	122.7
190110380.5	122.75
176650235	122.78
190631678.5	123
192242356.5	125
192964075.5	126
195190534.5	128.01
197153277.5	134
198285973	134.5
198493870	134.51
200457668.5	136.06
200703930	136.07
201451774.5	136.15
203610965.5	136.27
203666661.5	136.27
204888045	140.53
205104465	141.85
205575869.5	142.2
207626866	143.18
208733631	146.38
206998891.5	149.4
210001159.5	149.51
210237701.5	149.51
209993335	149.51
212689485	150
213251762.5	152.3
214209569.5	154
215679535.5	154.76
215858492	154.76
217060569	158
217577101.5	164
217740282	165
218047271	168
218288378	168
219868757	171
219882857	171
219918134	171.5
219984766	172
219079036	172
219040998.5	172.1
220168576.5	175.08
220579368.5	176
220751395	177
222165719	180
222462811.5	181
223087664.5	184
223001585.5	184
224632325	189
145826109	190.26
225458719	192.25
225472822.5	192.25
227492901.5	193
229667500	199
230957409.5	201.73
233051093.5	202
233459350.5	203
233329946.5	203
233610807.5	203.5
233930408	204
234930216.5	206.85
235434941	207
234568951	207.25
